"ANNEE";"AGE";"SEXE";"POP"
"2026";1;"M";1295
"2026";1;"F";1253
"2026";2;"M";1311
"2026";2;"F";1270
"2026";3;"M";1305
"2026";3;"F";1306
"2026";4;"M";1339
"2026";4;"F";1324
"2026";5;"M";1366
"2026";5;"F";1365
"2026";6;"M";1423
"2026";6;"F";1429
"2026";7;"M";1475
"2026";7;"F";1485
"2026";8;"M";1519
"2026";8;"F";1565
"2026";9;"M";1522
"2026";9;"F";1692
"2026";10;"M";1690
"2026";10;"F";1649
"2026";11;"M";1764
"2026";11;"F";1749
"2026";12;"M";1818
"2026";12;"F";1713
"2026";13;"M";1932
"2026";13;"F";1685
"2026";14;"M";1888
"2026";14;"F";1824
"2026";15;"M";1993
"2026";15;"F";1856
"2026";16;"M";1894
"2026";16;"F";1833
"2026";17;"M";1853
"2026";17;"F";1849
"2026";18;"M";1809
"2026";18;"F";1562
"2026";19;"M";1748
"2026";19;"F";1530
"2026";20;"M";1702
"2026";20;"F";1458
"2026";21;"M";1679
"2026";21;"F";1501
"2026";22;"M";1735
"2026";22;"F";1481
"2026";23;"M";1828
"2026";23;"F";1452
"2026";24;"M";1775
"2026";24;"F";1485
"2026";25;"M";1781
"2026";25;"F";1474
"2026";26;"M";1583
"2026";26;"F";1361
"2026";27;"M";1570
"2026";27;"F";1424
"2026";28;"M";1474
"2026";28;"F";1413
"2026";29;"M";1483
"2026";29;"F";1386
"2026";30;"M";1470
"2026";30;"F";1381
"2026";31;"M";1417
"2026";31;"F";1431
"2026";32;"M";1390
"2026";32;"F";1382
"2026";33;"M";1469
"2026";33;"F";1490
"2026";34;"M";1576
"2026";34;"F";1559
"2026";35;"M";1600
"2026";35;"F";1614
"2026";36;"M";1618
"2026";36;"F";1588
"2026";37;"M";1617
"2026";37;"F";1586
"2026";38;"M";1616
"2026";38;"F";1642
"2026";39;"M";1649
"2026";39;"F";1756
"2026";40;"M";1711
"2026";40;"F";1695
"2026";41;"M";1736
"2026";41;"F";1691
"2026";42;"M";1763
"2026";42;"F";1734
"2026";43;"M";1798
"2026";43;"F";1862
"2026";44;"M";1802
"2026";44;"F";1880
"2026";45;"M";1786
"2026";45;"F";1899
"2026";46;"M";1852
"2026";46;"F";1907
"2026";47;"M";1758
"2026";47;"F";1775
"2026";48;"M";1660
"2026";48;"F";1828
"2026";49;"M";1720
"2026";49;"F";1775
"2026";50;"M";1737
"2026";50;"F";1892
"2026";51;"M";1925
"2026";51;"F";2021
"2026";52;"M";2087
"2026";52;"F";2301
"2026";53;"M";2223
"2026";53;"F";2284
"2026";54;"M";2228
"2026";54;"F";2333
"2026";55;"M";2112
"2026";55;"F";2289
"2026";56;"M";2258
"2026";56;"F";2259
"2026";57;"M";2155
"2026";57;"F";2229
"2026";58;"M";2147
"2026";58;"F";2265
"2026";59;"M";2350
"2026";59;"F";2429
"2026";60;"M";2300
"2026";60;"F";2441
"2026";61;"M";2283
"2026";61;"F";2420
"2026";62;"M";2255
"2026";62;"F";2525
"2026";63;"M";2247
"2026";63;"F";2410
"2026";64;"M";2362
"2026";64;"F";2499
"2026";65;"M";2300
"2026";65;"F";2533
"2026";66;"M";2235
"2026";66;"F";2534
"2026";67;"M";2155
"2026";67;"F";2523
"2026";68;"M";2190
"2026";68;"F";2596
"2026";69;"M";2172
"2026";69;"F";2478
"2026";70;"M";2148
"2026";70;"F";2489
"2026";71;"M";2089
"2026";71;"F";2616
"2026";72;"M";2164
"2026";72;"F";2404
"2026";73;"M";2031
"2026";73;"F";2572
"2026";74;"M";2077
"2026";74;"F";2533
"2026";75;"M";2091
"2026";75;"F";2554
"2026";76;"M";2096
"2026";76;"F";2617
"2026";77;"M";2054
"2026";77;"F";2480
"2026";78;"M";2003
"2026";78;"F";2417
"2026";79;"M";1817
"2026";79;"F";2338
"2026";80;"M";1305
"2026";80;"F";1776
"2026";81;"M";1247
"2026";81;"F";1718
"2026";82;"M";1164
"2026";82;"F";1575
"2026";83;"M";1077
"2026";83;"F";1451
"2026";84;"M";868
"2026";84;"F";1235
"2026";85;"M";846
"2026";85;"F";1242
"2026";86;"M";828
"2026";86;"F";1375
"2026";87;"M";773
"2026";87;"F";1224
"2026";88;"M";687
"2026";88;"F";1152
"2026";89;"M";564
"2026";89;"F";1099
"2026";90;"M";463
"2026";90;"F";1022
"2026";91;"M";382
"2026";91;"F";910
"2026";92;"M";301
"2026";92;"F";788
"2026";93;"M";268
"2026";93;"F";700
"2026";94;"M";208
"2026";94;"F";602
"2026";95;"M";159
"2026";95;"F";447
"2026";96;"M";107
"2026";96;"F";363
"2026";97;"M";68
"2026";97;"F";277
"2026";98;"M";51
"2026";98;"F";206
"2026";99;"M";76
"2026";99;"F";451
"2027";0;"M";1313
"2027";0;"F";1252
"2027";1;"M";1300
"2027";1;"F";1255
"2027";2;"M";1314
"2027";2;"F";1270
"2027";3;"M";1308
"2027";3;"F";1307
"2027";4;"M";1333
"2027";4;"F";1315
"2027";5;"M";1342
"2027";5;"F";1330
"2027";6;"M";1374
"2027";6;"F";1373
"2027";7;"M";1450
"2027";7;"F";1465
"2027";8;"M";1501
"2027";8;"F";1512
"2027";9;"M";1530
"2027";9;"F";1586
"2027";10;"M";1545
"2027";10;"F";1687
"2027";11;"M";1734
"2027";11;"F";1688
"2027";12;"M";1785
"2027";12;"F";1748
"2027";13;"M";1837
"2027";13;"F";1726
"2027";14;"M";1934
"2027";14;"F";1699
"2027";15;"M";1899
"2027";15;"F";1837
"2027";16;"M";2003
"2027";16;"F";1845
"2027";17;"M";1905
"2027";17;"F";1855
"2027";18;"M";1749
"2027";18;"F";1613
"2027";19;"M";1761
"2027";19;"F";1495
"2027";20;"M";1706
"2027";20;"F";1461
"2027";21;"M";1693
"2027";21;"F";1510
"2027";22;"M";1740
"2027";22;"F";1453
"2027";23;"M";1743
"2027";23;"F";1487
"2027";24;"M";1809
"2027";24;"F";1449
"2027";25;"M";1707
"2027";25;"F";1442
"2027";26;"M";1741
"2027";26;"F";1487
"2027";27;"M";1560
"2027";27;"F";1394
"2027";28;"M";1557
"2027";28;"F";1445
"2027";29;"M";1469
"2027";29;"F";1406
"2027";30;"M";1478
"2027";30;"F";1387
"2027";31;"M";1479
"2027";31;"F";1430
"2027";32;"M";1431
"2027";32;"F";1421
"2027";33;"M";1406
"2027";33;"F";1417
"2027";34;"M";1504
"2027";34;"F";1502
"2027";35;"M";1591
"2027";35;"F";1562
"2027";36;"M";1625
"2027";36;"F";1625
"2027";37;"M";1629
"2027";37;"F";1596
"2027";38;"M";1620
"2027";38;"F";1591
"2027";39;"M";1649
"2027";39;"F";1661
"2027";40;"M";1663
"2027";40;"F";1775
"2027";41;"M";1736
"2027";41;"F";1702
"2027";42;"M";1731
"2027";42;"F";1701
"2027";43;"M";1751
"2027";43;"F";1732
"2027";44;"M";1799
"2027";44;"F";1891
"2027";45;"M";1807
"2027";45;"F";1887
"2027";46;"M";1788
"2027";46;"F";1902
"2027";47;"M";1833
"2027";47;"F";1903
"2027";48;"M";1766
"2027";48;"F";1767
"2027";49;"M";1648
"2027";49;"F";1824
"2027";50;"M";1726
"2027";50;"F";1793
"2027";51;"M";1744
"2027";51;"F";1896
"2027";52;"M";1921
"2027";52;"F";2030
"2027";53;"M";2078
"2027";53;"F";2289
"2027";54;"M";2225
"2027";54;"F";2302
"2027";55;"M";2219
"2027";55;"F";2335
"2027";56;"M";2111
"2027";56;"F";2272
"2027";57;"M";2259
"2027";57;"F";2270
"2027";58;"M";2153
"2027";58;"F";2243
"2027";59;"M";2149
"2027";59;"F";2274
"2027";60;"M";2345
"2027";60;"F";2458
"2027";61;"M";2312
"2027";61;"F";2473
"2027";62;"M";2290
"2027";62;"F";2428
"2027";63;"M";2254
"2027";63;"F";2526
"2027";64;"M";2246
"2027";64;"F";2405
"2027";65;"M";2342
"2027";65;"F";2524
"2027";66;"M";2276
"2027";66;"F";2534
"2027";67;"M";2227
"2027";67;"F";2527
"2027";68;"M";2127
"2027";68;"F";2501
"2027";69;"M";2153
"2027";69;"F";2596
"2027";70;"M";2143
"2027";70;"F";2452
"2027";71;"M";2119
"2027";71;"F";2460
"2027";72;"M";2072
"2027";72;"F";2602
"2027";73;"M";2119
"2027";73;"F";2389
"2027";74;"M";1979
"2027";74;"F";2548
"2027";75;"M";2029
"2027";75;"F";2507
"2027";76;"M";2031
"2027";76;"F";2511
"2027";77;"M";2046
"2027";77;"F";2571
"2027";78;"M";1992
"2027";78;"F";2440
"2027";79;"M";1918
"2027";79;"F";2379
"2027";80;"M";1747
"2027";80;"F";2284
"2027";81;"M";1248
"2027";81;"F";1728
"2027";82;"M";1192
"2027";82;"F";1672
"2027";83;"M";1100
"2027";83;"F";1519
"2027";84;"M";1011
"2027";84;"F";1397
"2027";85;"M";808
"2027";85;"F";1181
"2027";86;"M";767
"2027";86;"F";1182
"2027";87;"M";756
"2027";87;"F";1284
"2027";88;"M";692
"2027";88;"F";1133
"2027";89;"M";606
"2027";89;"F";1058
"2027";90;"M";486
"2027";90;"F";1009
"2027";91;"M";387
"2027";91;"F";916
"2027";92;"M";315
"2027";92;"F";800
"2027";93;"M";247
"2027";93;"F";671
"2027";94;"M";209
"2027";94;"F";592
"2027";95;"M";160
"2027";95;"F";499
"2027";96;"M";118
"2027";96;"F";358
"2027";97;"M";78
"2027";97;"F";289
"2027";98;"M";47
"2027";98;"F";220
"2027";99;"M";82
"2027";99;"F";469
"2028";0;"M";1322
"2028";0;"F";1259
"2028";1;"M";1307
"2028";1;"F";1260
"2028";2;"M";1318
"2028";2;"F";1272
"2028";3;"M";1310
"2028";3;"F";1306
"2028";4;"M";1335
"2028";4;"F";1314
"2028";5;"M";1334
"2028";5;"F";1319
"2028";6;"M";1349
"2028";6;"F";1336
"2028";7;"M";1399
"2028";7;"F";1408
"2028";8;"M";1475
"2028";8;"F";1491
"2028";9;"M";1511
"2028";9;"F";1533
"2028";10;"M";1551
"2028";10;"F";1584
"2028";11;"M";1591
"2028";11;"F";1725
"2028";12;"M";1754
"2028";12;"F";1688
"2028";13;"M";1804
"2028";13;"F";1761
"2028";14;"M";1840
"2028";14;"F";1739
"2028";15;"M";1944
"2028";15;"F";1715
"2028";16;"M";1910
"2028";16;"F";1826
"2028";17;"M";2014
"2028";17;"F";1867
"2028";18;"M";1790
"2028";18;"F";1615
"2028";19;"M";1710
"2028";19;"F";1544
"2028";20;"M";1715
"2028";20;"F";1428
"2028";21;"M";1702
"2028";21;"F";1519
"2028";22;"M";1757
"2028";22;"F";1461
"2028";23;"M";1750
"2028";23;"F";1463
"2028";24;"M";1735
"2028";24;"F";1479
"2028";25;"M";1735
"2028";25;"F";1409
"2028";26;"M";1671
"2028";26;"F";1456
"2028";27;"M";1711
"2028";27;"F";1516
"2028";28;"M";1549
"2028";28;"F";1417
"2028";29;"M";1550
"2028";29;"F";1437
"2028";30;"M";1464
"2028";30;"F";1406
"2028";31;"M";1487
"2028";31;"F";1436
"2028";32;"M";1493
"2028";32;"F";1421
"2028";33;"M";1444
"2028";33;"F";1455
"2028";34;"M";1440
"2028";34;"F";1428
"2028";35;"M";1520
"2028";35;"F";1507
"2028";36;"M";1615
"2028";36;"F";1574
"2028";37;"M";1636
"2028";37;"F";1632
"2028";38;"M";1632
"2028";38;"F";1601
"2028";39;"M";1654
"2028";39;"F";1610
"2028";40;"M";1662
"2028";40;"F";1680
"2028";41;"M";1688
"2028";41;"F";1779
"2028";42;"M";1732
"2028";42;"F";1712
"2028";43;"M";1719
"2028";43;"F";1700
"2028";44;"M";1751
"2028";44;"F";1760
"2028";45;"M";1805
"2028";45;"F";1898
"2028";46;"M";1808
"2028";46;"F";1891
"2028";47;"M";1772
"2028";47;"F";1900
"2028";48;"M";1840
"2028";48;"F";1894
"2028";49;"M";1752
"2028";49;"F";1764
"2028";50;"M";1655
"2028";50;"F";1843
"2028";51;"M";1731
"2028";51;"F";1799
"2028";52;"M";1740
"2028";52;"F";1905
"2028";53;"M";1914
"2028";53;"F";2021
"2028";54;"M";2082
"2028";54;"F";2307
"2028";55;"M";2217
"2028";55;"F";2305
"2028";56;"M";2217
"2028";56;"F";2318
"2028";57;"M";2114
"2028";57;"F";2283
"2028";58;"M";2256
"2028";58;"F";2284
"2028";59;"M";2156
"2028";59;"F";2252
"2028";60;"M";2148
"2028";60;"F";2304
"2028";61;"M";2356
"2028";61;"F";2490
"2028";62;"M";2318
"2028";62;"F";2480
"2028";63;"M";2290
"2028";63;"F";2432
"2028";64;"M";2255
"2028";64;"F";2520
"2028";65;"M";2229
"2028";65;"F";2431
"2028";66;"M";2318
"2028";66;"F";2525
"2028";67;"M";2267
"2028";67;"F";2527
"2028";68;"M";2198
"2028";68;"F";2506
"2028";69;"M";2092
"2028";69;"F";2504
"2028";70;"M";2124
"2028";70;"F";2569
"2028";71;"M";2114
"2028";71;"F";2425
"2028";72;"M";2101
"2028";72;"F";2448
"2028";73;"M";2030
"2028";73;"F";2584
"2028";74;"M";2064
"2028";74;"F";2368
"2028";75;"M";1934
"2028";75;"F";2523
"2028";76;"M";1970
"2028";76;"F";2464
"2028";77;"M";1984
"2028";77;"F";2467
"2028";78;"M";1985
"2028";78;"F";2528
"2028";79;"M";1908
"2028";79;"F";2401
"2028";80;"M";1845
"2028";80;"F";2325
"2028";81;"M";1671
"2028";81;"F";2223
"2028";82;"M";1192
"2028";82;"F";1682
"2028";83;"M";1128
"2028";83;"F";1613
"2028";84;"M";1033
"2028";84;"F";1462
"2028";85;"M";941
"2028";85;"F";1336
"2028";86;"M";734
"2028";86;"F";1124
"2028";87;"M";702
"2028";87;"F";1105
"2028";88;"M";678
"2028";88;"F";1188
"2028";89;"M";611
"2028";89;"F";1041
"2028";90;"M";522
"2028";90;"F";972
"2028";91;"M";407
"2028";91;"F";906
"2028";92;"M";319
"2028";92;"F";805
"2028";93;"M";259
"2028";93;"F";682
"2028";94;"M";194
"2028";94;"F";568
"2028";95;"M";162
"2028";95;"F";491
"2028";96;"M";119
"2028";96;"F";400
"2028";97;"M";86
"2028";97;"F";286
"2028";98;"M";54
"2028";98;"F";230
"2028";99;"M";83
"2028";99;"F";492
"2029";0;"M";1331
"2029";0;"F";1268
"2029";1;"M";1314
"2029";1;"F";1266
"2029";2;"M";1324
"2029";2;"F";1276
"2029";3;"M";1312
"2029";3;"F";1307
"2029";4;"M";1335
"2029";4;"F";1313
"2029";5;"M";1335
"2029";5;"F";1318
"2029";6;"M";1341
"2029";6;"F";1325
"2029";7;"M";1372
"2029";7;"F";1369
"2029";8;"M";1423
"2029";8;"F";1433
"2029";9;"M";1486
"2029";9;"F";1512
"2029";10;"M";1533
"2029";10;"F";1530
"2029";11;"M";1597
"2029";11;"F";1623
"2029";12;"M";1613
"2029";12;"F";1723
"2029";13;"M";1774
"2029";13;"F";1701
"2029";14;"M";1807
"2029";14;"F";1774
"2029";15;"M";1851
"2029";15;"F";1753
"2029";16;"M";1954
"2029";16;"F";1706
"2029";17;"M";1922
"2029";17;"F";1848
"2029";18;"M";1887
"2029";18;"F";1631
"2029";19;"M";1745
"2029";19;"F";1544
"2029";20;"M";1676
"2029";20;"F";1474
"2029";21;"M";1707
"2029";21;"F";1485
"2029";22;"M";1773
"2029";22;"F";1474
"2029";23;"M";1769
"2029";23;"F";1472
"2029";24;"M";1743
"2029";24;"F";1458
"2029";25;"M";1670
"2029";25;"F";1435
"2029";26;"M";1695
"2029";26;"F";1424
"2029";27;"M";1644
"2029";27;"F";1485
"2029";28;"M";1695
"2029";28;"F";1537
"2029";29;"M";1544
"2029";29;"F";1411
"2029";30;"M";1542
"2029";30;"F";1437
"2029";31;"M";1474
"2029";31;"F";1453
"2029";32;"M";1501
"2029";32;"F";1427
"2029";33;"M";1506
"2029";33;"F";1456
"2029";34;"M";1477
"2029";34;"F";1465
"2029";35;"M";1455
"2029";35;"F";1433
"2029";36;"M";1545
"2029";36;"F";1520
"2029";37;"M";1624
"2029";37;"F";1581
"2029";38;"M";1639
"2029";38;"F";1636
"2029";39;"M";1665
"2029";39;"F";1621
"2029";40;"M";1667
"2029";40;"F";1630
"2029";41;"M";1687
"2029";41;"F";1686
"2029";42;"M";1686
"2029";42;"F";1789
"2029";43;"M";1721
"2029";43;"F";1711
"2029";44;"M";1721
"2029";44;"F";1731
"2029";45;"M";1756
"2029";45;"F";1768
"2029";46;"M";1806
"2029";46;"F";1901
"2029";47;"M";1792
"2029";47;"F";1888
"2029";48;"M";1784
"2029";48;"F";1893
"2029";49;"M";1825
"2029";49;"F";1889
"2029";50;"M";1757
"2029";50;"F";1783
"2029";51;"M";1662
"2029";51;"F";1849
"2029";52;"M";1727
"2029";52;"F";1808
"2029";53;"M";1736
"2029";53;"F";1897
"2029";54;"M";1919
"2029";54;"F";2039
"2029";55;"M";2076
"2029";55;"F";2309
"2029";56;"M";2215
"2029";56;"F";2288
"2029";57;"M";2220
"2029";57;"F";2329
"2029";58;"M";2114
"2029";58;"F";2298
"2029";59;"M";2257
"2029";59;"F";2293
"2029";60;"M";2155
"2029";60;"F";2282
"2029";61;"M";2163
"2029";61;"F";2336
"2029";62;"M";2361
"2029";62;"F";2495
"2029";63;"M";2318
"2029";63;"F";2482
"2029";64;"M";2291
"2029";64;"F";2428
"2029";65;"M";2241
"2029";65;"F";2547
"2029";66;"M";2208
"2029";66;"F";2433
"2029";67;"M";2310
"2029";67;"F";2519
"2029";68;"M";2239
"2029";68;"F";2506
"2029";69;"M";2163
"2029";69;"F";2509
"2029";70;"M";2067
"2029";70;"F";2478
"2029";71;"M";2098
"2029";71;"F";2540
"2029";72;"M";2098
"2029";72;"F";2414
"2029";73;"M";2059
"2029";73;"F";2433
"2029";74;"M";1978
"2029";74;"F";2560
"2029";75;"M";2016
"2029";75;"F";2345
"2029";76;"M";1878
"2029";76;"F";2480
"2029";77;"M";1925
"2029";77;"F";2420
"2029";78;"M";1926
"2029";78;"F";2427
"2029";79;"M";1902
"2029";79;"F";2488
"2029";80;"M";1836
"2029";80;"F";2347
"2029";81;"M";1765
"2029";81;"F";2263
"2029";82;"M";1598
"2029";82;"F";2164
"2029";83;"M";1129
"2029";83;"F";1622
"2029";84;"M";1059
"2029";84;"F";1552
"2029";85;"M";962
"2029";85;"F";1398
"2029";86;"M";855
"2029";86;"F";1271
"2029";87;"M";672
"2029";87;"F";1052
"2029";88;"M";630
"2029";88;"F";1024
"2029";89;"M";600
"2029";89;"F";1093
"2029";90;"M";528
"2029";90;"F";958
"2029";91;"M";437
"2029";91;"F";873
"2029";92;"M";336
"2029";92;"F";797
"2029";93;"M";263
"2029";93;"F";687
"2029";94;"M";203
"2029";94;"F";578
"2029";95;"M";151
"2029";95;"F";472
"2029";96;"M";121
"2029";96;"F";394
"2029";97;"M";87
"2029";97;"F";319
"2029";98;"M";60
"2029";98;"F";228
"2029";99;"M";89
"2029";99;"F";518
"2030";0;"M";1342
"2030";0;"F";1278
"2030";1;"M";1323
"2030";1;"F";1273
"2030";2;"M";1331
"2030";2;"F";1281
"2030";3;"M";1318
"2030";3;"F";1310
"2030";4;"M";1336
"2030";4;"F";1312
"2030";5;"M";1334
"2030";5;"F";1315
"2030";6;"M";1340
"2030";6;"F";1322
"2030";7;"M";1363
"2030";7;"F";1357
"2030";8;"M";1395
"2030";8;"F";1394
"2030";9;"M";1434
"2030";9;"F";1454
"2030";10;"M";1507
"2030";10;"F";1510
"2030";11;"M";1579
"2030";11;"F";1569
"2030";12;"M";1619
"2030";12;"F";1623
"2030";13;"M";1634
"2030";13;"F";1735
"2030";14;"M";1777
"2030";14;"F";1714
"2030";15;"M";1818
"2030";15;"F";1787
"2030";16;"M";1863
"2030";16;"F";1744
"2030";17;"M";1965
"2030";17;"F";1729
"2030";18;"M";1805
"2030";18;"F";1613
"2030";19;"M";1836
"2030";19;"F";1561
"2030";20;"M";1706
"2030";20;"F";1473
"2030";21;"M";1680
"2030";21;"F";1532
"2030";22;"M";1775
"2030";22;"F";1442
"2030";23;"M";1791
"2030";23;"F";1489
"2030";24;"M";1765
"2030";24;"F";1467
"2030";25;"M";1680
"2030";25;"F";1417
"2030";26;"M";1638
"2030";26;"F";1448
"2030";27;"M";1665
"2030";27;"F";1454
"2030";28;"M";1631
"2030";28;"F";1505
"2030";29;"M";1686
"2030";29;"F";1526
"2030";30;"M";1538
"2030";30;"F";1413
"2030";31;"M";1550
"2030";31;"F";1486
"2030";32;"M";1488
"2030";32;"F";1444
"2030";33;"M";1515
"2030";33;"F";1462
"2030";34;"M";1538
"2030";34;"F";1467
"2030";35;"M";1491
"2030";35;"F";1468
"2030";36;"M";1479
"2030";36;"F";1445
"2030";37;"M";1556
"2030";37;"F";1527
"2030";38;"M";1627
"2030";38;"F";1586
"2030";39;"M";1673
"2030";39;"F";1655
"2030";40;"M";1678
"2030";40;"F";1639
"2030";41;"M";1692
"2030";41;"F";1638
"2030";42;"M";1684
"2030";42;"F";1696
"2030";43;"M";1676
"2030";43;"F";1786
"2030";44;"M";1723
"2030";44;"F";1742
"2030";45;"M";1726
"2030";45;"F";1740
"2030";46;"M";1756
"2030";46;"F";1771
"2030";47;"M";1789
"2030";47;"F";1898
"2030";48;"M";1803
"2030";48;"F";1881
"2030";49;"M";1771
"2030";49;"F";1890
"2030";50;"M";1829
"2030";50;"F";1908
"2030";51;"M";1763
"2030";51;"F";1790
"2030";52;"M";1660
"2030";52;"F";1859
"2030";53;"M";1722
"2030";53;"F";1801
"2030";54;"M";1743
"2030";54;"F";1915
"2030";55;"M";1915
"2030";55;"F";2043
"2030";56;"M";2076
"2030";56;"F";2292
"2030";57;"M";2218
"2030";57;"F";2300
"2030";58;"M";2219
"2030";58;"F";2343
"2030";59;"M";2120
"2030";59;"F";2307
"2030";60;"M";2255
"2030";60;"F";2323
"2030";61;"M";2170
"2030";61;"F";2315
"2030";62;"M";2172
"2030";62;"F";2343
"2030";63;"M";2360
"2030";63;"F";2497
"2030";64;"M";2319
"2030";64;"F";2476
"2030";65;"M";2277
"2030";65;"F";2456
"2030";66;"M";2221
"2030";66;"F";2548
"2030";67;"M";2202
"2030";67;"F";2428
"2030";68;"M";2281
"2030";68;"F";2499
"2030";69;"M";2203
"2030";69;"F";2509
"2030";70;"M";2137
"2030";70;"F";2484
"2030";71;"M";2042
"2030";71;"F";2451
"2030";72;"M";2082
"2030";72;"F";2528
"2030";73;"M";2057
"2030";73;"F";2400
"2030";74;"M";2006
"2030";74;"F";2412
"2030";75;"M";1934
"2030";75;"F";2535
"2030";76;"M";1958
"2030";76;"F";2307
"2030";77;"M";1837
"2030";77;"F";2436
"2030";78;"M";1869
"2030";78;"F";2381
"2030";79;"M";1846
"2030";79;"F";2389
"2030";80;"M";1830
"2030";80;"F";2431
"2030";81;"M";1757
"2030";81;"F";2284
"2030";82;"M";1689
"2030";82;"F";2204
"2030";83;"M";1515
"2030";83;"F";2088
"2030";84;"M";1061
"2030";84;"F";1562
"2030";85;"M";987
"2030";85;"F";1484
"2030";86;"M";875
"2030";86;"F";1331
"2030";87;"M";783
"2030";87;"F";1189
"2030";88;"M";605
"2030";88;"F";976
"2030";89;"M";558
"2030";89;"F";943
"2030";90;"M";519
"2030";90;"F";1006
"2030";91;"M";443
"2030";91;"F";862
"2030";92;"M";361
"2030";92;"F";770
"2030";93;"M";277
"2030";93;"F";681
"2030";94;"M";207
"2030";94;"F";583
"2030";95;"M";159
"2030";95;"F";480
"2030";96;"M";112
"2030";96;"F";380
"2030";97;"M";89
"2030";97;"F";315
"2030";98;"M";61
"2030";98;"F";254
"2030";99;"M";97
"2030";99;"F";534
"2031";0;"M";1353
"2031";0;"F";1287
"2031";1;"M";1333
"2031";1;"F";1281
"2031";2;"M";1339
"2031";2;"F";1287
"2031";3;"M";1323
"2031";3;"F";1314
"2031";4;"M";1340
"2031";4;"F";1314
"2031";5;"M";1334
"2031";5;"F";1313
"2031";6;"M";1338
"2031";6;"F";1319
"2031";7;"M";1361
"2031";7;"F";1354
"2031";8;"M";1385
"2031";8;"F";1381
"2031";9;"M";1405
"2031";9;"F";1415
"2031";10;"M";1455
"2031";10;"F";1452
"2031";11;"M";1554
"2031";11;"F";1550
"2031";12;"M";1600
"2031";12;"F";1570
"2031";13;"M";1639
"2031";13;"F";1636
"2031";14;"M";1640
"2031";14;"F";1746
"2031";15;"M";1788
"2031";15;"F";1727
"2031";16;"M";1831
"2031";16;"F";1776
"2031";17;"M";1875
"2031";17;"F";1765
"2031";18;"M";1842
"2031";18;"F";1520
"2031";19;"M";1759
"2031";19;"F";1543
"2031";20;"M";1789
"2031";20;"F";1492
"2031";21;"M";1703
"2031";21;"F";1530
"2031";22;"M";1757
"2031";22;"F";1485
"2031";23;"M";1791
"2031";23;"F";1457
"2031";24;"M";1790
"2031";24;"F";1488
"2031";25;"M";1701
"2031";25;"F";1426
"2031";26;"M";1648
"2031";26;"F";1432
"2031";27;"M";1612
"2031";27;"F";1476
"2031";28;"M";1649
"2031";28;"F";1475
"2031";29;"M";1624
"2031";29;"F";1495
"2031";30;"M";1676
"2031";30;"F";1525
"2031";31;"M";1547
"2031";31;"F";1462
"2031";32;"M";1562
"2031";32;"F";1476
"2031";33;"M";1501
"2031";33;"F";1477
"2031";34;"M";1548
"2031";34;"F";1472
"2031";35;"M";1552
"2031";35;"F";1470
"2031";36;"M";1514
"2031";36;"F";1480
"2031";37;"M";1489
"2031";37;"F";1452
"2031";38;"M";1560
"2031";38;"F";1533
"2031";39;"M";1660
"2031";39;"F";1605
"2031";40;"M";1685
"2031";40;"F";1673
"2031";41;"M";1702
"2031";41;"F";1647
"2031";42;"M";1690
"2031";42;"F";1649
"2031";43;"M";1674
"2031";43;"F";1696
"2031";44;"M";1680
"2031";44;"F";1817
"2031";45;"M";1729
"2031";45;"F";1750
"2031";46;"M";1728
"2031";46;"F";1744
"2031";47;"M";1739
"2031";47;"F";1769
"2031";48;"M";1800
"2031";48;"F";1891
"2031";49;"M";1789
"2031";49;"F";1878
"2031";50;"M";1779
"2031";50;"F";1912
"2031";51;"M";1835
"2031";51;"F";1914
"2031";52;"M";1759
"2031";52;"F";1800
"2031";53;"M";1657
"2031";53;"F";1851
"2031";54;"M";1728
"2031";54;"F";1818
"2031";55;"M";1741
"2031";55;"F";1919
"2031";56;"M";1916
"2031";56;"F";2029
"2031";57;"M";2079
"2031";57;"F";2304
"2031";58;"M";2217
"2031";58;"F";2314
"2031";59;"M";2224
"2031";59;"F";2352
"2031";60;"M";2122
"2031";60;"F";2338
"2031";61;"M";2270
"2031";61;"F";2355
"2031";62;"M";2180
"2031";62;"F";2322
"2031";63;"M";2174
"2031";63;"F";2347
"2031";64;"M";2359
"2031";64;"F";2491
"2031";65;"M";2303
"2031";65;"F";2503
"2031";66;"M";2257
"2031";66;"F";2459
"2031";67;"M";2216
"2031";67;"F";2542
"2031";68;"M";2176
"2031";68;"F";2408
"2031";69;"M";2245
"2031";69;"F";2502
"2031";70;"M";2176
"2031";70;"F";2484
"2031";71;"M";2112
"2031";71;"F";2457
"2031";72;"M";2029
"2031";72;"F";2441
"2031";73;"M";2043
"2031";73;"F";2512
"2031";74;"M";2006
"2031";74;"F";2379
"2031";75;"M";1961
"2031";75;"F";2390
"2031";76;"M";1879
"2031";76;"F";2492
"2031";77;"M";1914
"2031";77;"F";2267
"2031";78;"M";1785
"2031";78;"F";2396
"2031";79;"M";1791
"2031";79;"F";2343
"2031";80;"M";1777
"2031";80;"F";2335
"2031";81;"M";1752
"2031";81;"F";2366
"2031";82;"M";1682
"2031";82;"F";2224
"2031";83;"M";1601
"2031";83;"F";2126
"2031";84;"M";1424
"2031";84;"F";2011
"2031";85;"M";990
"2031";85;"F";1493
"2031";86;"M";898
"2031";86;"F";1412
"2031";87;"M";803
"2031";87;"F";1245
"2031";88;"M";706
