"ANNEE";"AGE";"SEXE";"POP"
"2042";82;"F";3334
"2042";83;"M";2369
"2042";83;"F";3140
"2042";84;"M";2257
"2042";84;"F";2901
"2042";85;"M";2020
"2042";85;"F";2851
"2042";86;"M";1888
"2042";86;"F";2659
"2042";87;"M";1745
"2042";87;"F";2436
"2042";88;"M";1499
"2042";88;"F";2284
"2042";89;"M";1378
"2042";89;"F";2125
"2042";90;"M";1194
"2042";90;"F";1898
"2042";91;"M";1076
"2042";91;"F";1790
"2042";92;"M";910
"2042";92;"F";1557
"2042";93;"M";718
"2042";93;"F";1332
"2042";94;"M";559
"2042";94;"F";1200
"2042";95;"M";438
"2042";95;"F";926
"2042";96;"M";258
"2042";96;"F";649
"2042";97;"M";198
"2042";97;"F";517
"2042";98;"M";143
"2042";98;"F";419
"2042";99;"M";236
"2042";99;"F";882
"2043";0;"M";3631
"2043";0;"F";3454
"2043";1;"M";3764
"2043";1;"F";3547
"2043";2;"M";3873
"2043";2;"F";3643
"2043";3;"M";3945
"2043";3;"F";3667
"2043";4;"M";3979
"2043";4;"F";3707
"2043";5;"M";4010
"2043";5;"F";3736
"2043";6;"M";4075
"2043";6;"F";3799
"2043";7;"M";4112
"2043";7;"F";3804
"2043";8;"M";4183
"2043";8;"F";3868
"2043";9;"M";4256
"2043";9;"F";3917
"2043";10;"M";4332
"2043";10;"F";3981
"2043";11;"M";4425
"2043";11;"F";4050
"2043";12;"M";4491
"2043";12;"F";4119
"2043";13;"M";4570
"2043";13;"F";4176
"2043";14;"M";4626
"2043";14;"F";4214
"2043";15;"M";4700
"2043";15;"F";4257
"2043";16;"M";4794
"2043";16;"F";4264
"2043";17;"M";4808
"2043";17;"F";4254
"2043";18;"M";4200
"2043";18;"F";3553
"2043";19;"M";3944
"2043";19;"F";3256
"2043";20;"M";3706
"2043";20;"F";2971
"2043";21;"M";3459
"2043";21;"F";2719
"2043";22;"M";3395
"2043";22;"F";2626
"2043";23;"M";3327
"2043";23;"F";2599
"2043";24;"M";3272
"2043";24;"F";2633
"2043";25;"M";3352
"2043";25;"F";2764
"2043";26;"M";3424
"2043";26;"F";2888
"2043";27;"M";3513
"2043";27;"F";3019
"2043";28;"M";3679
"2043";28;"F";3289
"2043";29;"M";3758
"2043";29;"F";3461
"2043";30;"M";3946
"2043";30;"F";3670
"2043";31;"M";4037
"2043";31;"F";3815
"2043";32;"M";4248
"2043";32;"F";4017
"2043";33;"M";4304
"2043";33;"F";4072
"2043";34;"M";4453
"2043";34;"F";4232
"2043";35;"M";4440
"2043";35;"F";4286
"2043";36;"M";4548
"2043";36;"F";4449
"2043";37;"M";4523
"2043";37;"F";4411
"2043";38;"M";4585
"2043";38;"F";4476
"2043";39;"M";4568
"2043";39;"F";4453
"2043";40;"M";4608
"2043";40;"F";4462
"2043";41;"M";4643
"2043";41;"F";4556
"2043";42;"M";4795
"2043";42;"F";4673
"2043";43;"M";4549
"2043";43;"F";4459
"2043";44;"M";4548
"2043";44;"F";4478
"2043";45;"M";4572
"2043";45;"F";4473
"2043";46;"M";4656
"2043";46;"F";4614
"2043";47;"M";4708
"2043";47;"F";4656
"2043";48;"M";4594
"2043";48;"F";4590
"2043";49;"M";4688
"2043";49;"F";4606
"2043";50;"M";4948
"2043";50;"F";4884
"2043";51;"M";5021
"2043";51;"F";4909
"2043";52;"M";5140
"2043";52;"F";4913
"2043";53;"M";5065
"2043";53;"F";4990
"2043";54;"M";5114
"2043";54;"F";4927
"2043";55;"M";5052
"2043";55;"F";4889
"2043";56;"M";5068
"2043";56;"F";4776
"2043";57;"M";5002
"2043";57;"F";4737
"2043";58;"M";4835
"2043";58;"F";4634
"2043";59;"M";4743
"2043";59;"F";4542
"2043";60;"M";4918
"2043";60;"F";4689
"2043";61;"M";4874
"2043";61;"F";4673
"2043";62;"M";4746
"2043";62;"F";4558
"2043";63;"M";4415
"2043";63;"F";4333
"2043";64;"M";4204
"2043";64;"F";4208
"2043";65;"M";4137
"2043";65;"F";4047
"2043";66;"M";3959
"2043";66;"F";4050
"2043";67;"M";4006
"2043";67;"F";4021
"2043";68;"M";4233
"2043";68;"F";4259
"2043";69;"M";4286
"2043";69;"F";4388
"2043";70;"M";4314
"2043";70;"F";4416
"2043";71;"M";4222
"2043";71;"F";4382
"2043";72;"M";4106
"2043";72;"F";4244
"2043";73;"M";3919
"2043";73;"F";4159
"2043";74;"M";3850
"2043";74;"F";4042
"2043";75;"M";3681
"2043";75;"F";3941
"2043";76;"M";3736
"2043";76;"F";4034
"2043";77;"M";3585
"2043";77;"F";3952
"2043";78;"M";3405
"2043";78;"F";3939
"2043";79;"M";3260
"2043";79;"F";3840
"2043";80;"M";3021
"2043";80;"F";3596
"2043";81;"M";2892
"2043";81;"F";3496
"2043";82;"M";2677
"2043";82;"F";3360
"2043";83;"M";2512
"2043";83;"F";3214
"2043";84;"M";2253
"2043";84;"F";3040
"2043";85;"M";2133
"2043";85;"F";2782
"2043";86;"M";1889
"2043";86;"F";2721
"2043";87;"M";1746
"2043";87;"F";2536
"2043";88;"M";1593
"2043";88;"F";2282
"2043";89;"M";1349
"2043";89;"F";2141
"2043";90;"M";1233
"2043";90;"F";1956
"2043";91;"M";1038
"2043";91;"F";1724
"2043";92;"M";915
"2043";92;"F";1580
"2043";93;"M";737
"2043";93;"F";1364
"2043";94;"M";579
"2043";94;"F";1158
"2043";95;"M";455
"2043";95;"F";1011
"2043";96;"M";347
"2043";96;"F";817
"2043";97;"M";197
"2043";97;"F";521
"2043";98;"M";148
"2043";98;"F";418
"2043";99;"M";258
"2043";99;"F";938
"2044";0;"M";3631
"2044";0;"F";3454
"2044";1;"M";3771
"2044";1;"F";3553
"2044";2;"M";3887
"2044";2;"F";3656
"2044";3;"M";3964
"2044";3;"F";3685
"2044";4;"M";4003
"2044";4;"F";3729
"2044";5;"M";4035
"2044";5;"F";3760
"2044";6;"M";4102
"2044";6;"F";3824
"2044";7;"M";4138
"2044";7;"F";3828
"2044";8;"M";4206
"2044";8;"F";3890
"2044";9;"M";4277
"2044";9;"F";3936
"2044";10;"M";4348
"2044";10;"F";3996
"2044";11;"M";4435
"2044";11;"F";4060
"2044";12;"M";4495
"2044";12;"F";4123
"2044";13;"M";4595
"2044";13;"F";4197
"2044";14;"M";4638
"2044";14;"F";4222
"2044";15;"M";4700
"2044";15;"F";4254
"2044";16;"M";4780
"2044";16;"F";4247
"2044";17;"M";4779
"2044";17;"F";4222
"2044";18;"M";4162
"2044";18;"F";3515
"2044";19;"M";3901
"2044";19;"F";3214
"2044";20;"M";3667
"2044";20;"F";2936
"2044";21;"M";3427
"2044";21;"F";2689
"2044";22;"M";3301
"2044";22;"F";2535
"2044";23;"M";3218
"2044";23;"F";2502
"2044";24;"M";3212
"2044";24;"F";2593
"2044";25;"M";3271
"2044";25;"F";2714
"2044";26;"M";3392
"2044";26;"F";2859
"2044";27;"M";3447
"2044";27;"F";2976
"2044";28;"M";3642
"2044";28;"F";3202
"2044";29;"M";3782
"2044";29;"F";3495
"2044";30;"M";3902
"2044";30;"F";3645
"2044";31;"M";4097
"2044";31;"F";3819
"2044";32;"M";4189
"2044";32;"F";3946
"2044";33;"M";4396
"2044";33;"F";4188
"2044";34;"M";4461
"2044";34;"F";4269
"2044";35;"M";4576
"2044";35;"F";4354
"2044";36;"M";4537
"2044";36;"F";4418
"2044";37;"M";4679
"2044";37;"F";4559
"2044";38;"M";4633
"2044";38;"F";4507
"2044";39;"M";4644
"2044";39;"F";4514
"2044";40;"M";4653
"2044";40;"F";4468
"2044";41;"M";4672
"2044";41;"F";4535
"2044";42;"M";4696
"2044";42;"F";4585
"2044";43;"M";4862
"2044";43;"F";4688
"2044";44;"M";4613
"2044";44;"F";4448
"2044";45;"M";4589
"2044";45;"F";4475
"2044";46;"M";4588
"2044";46;"F";4469
"2044";47;"M";4653
"2044";47;"F";4603
"2044";48;"M";4688
"2044";48;"F";4618
"2044";49;"M";4594
"2044";49;"F";4556
"2044";50;"M";4711
"2044";50;"F";4597
"2044";51;"M";4927
"2044";51;"F";4858
"2044";52;"M";5024
"2044";52;"F";4871
"2044";53;"M";5120
"2044";53;"F";4889
"2044";54;"M";5061
"2044";54;"F";4957
"2044";55;"M";5106
"2044";55;"F";4909
"2044";56;"M";5027
"2044";56;"F";4864
"2044";57;"M";5037
"2044";57;"F";4770
"2044";58;"M";4996
"2044";58;"F";4748
"2044";59;"M";4813
"2044";59;"F";4637
"2044";60;"M";4717
"2044";60;"F";4535
"2044";61;"M";4902
"2044";61;"F";4702
"2044";62;"M";4834
"2044";62;"F";4667
"2044";63;"M";4708
"2044";63;"F";4526
"2044";64;"M";4380
"2044";64;"F";4317
"2044";65;"M";4152
"2044";65;"F";4204
"2044";66;"M";4099
"2044";66;"F";4030
"2044";67;"M";3928
"2044";67;"F";4024
"2044";68;"M";3974
"2044";68;"F";4007
"2044";69;"M";4166
"2044";69;"F";4222
"2044";70;"M";4244
"2044";70;"F";4354
"2044";71;"M";4274
"2044";71;"F";4378
"2044";72;"M";4161
"2044";72;"F";4335
"2044";73;"M";4036
"2044";73;"F";4207
"2044";74;"M";3875
"2044";74;"F";4117
"2044";75;"M";3780
"2044";75;"F";3986
"2044";76;"M";3605
"2044";76;"F";3904
"2044";77;"M";3637
"2044";77;"F";3994
"2044";78;"M";3510
"2044";78;"F";3906
"2044";79;"M";3329
"2044";79;"F";3887
"2044";80;"M";3155
"2044";80;"F";3746
"2044";81;"M";2922
"2044";81;"F";3528
"2044";82;"M";2781
"2044";82;"F";3422
"2044";83;"M";2556
"2044";83;"F";3239
"2044";84;"M";2391
"2044";84;"F";3113
"2044";85;"M";2132
"2044";85;"F";2916
"2044";86;"M";1996
"2044";86;"F";2658
"2044";87;"M";1750
"2044";87;"F";2598
"2044";88;"M";1596
"2044";88;"F";2375
"2044";89;"M";1434
"2044";89;"F";2140
"2044";90;"M";1208
"2044";90;"F";1970
"2044";91;"M";1073
"2044";91;"F";1777
"2044";92;"M";883
"2044";92;"F";1522
"2044";93;"M";742
"2044";93;"F";1384
"2044";94;"M";595
"2044";94;"F";1186
"2044";95;"M";471
"2044";95;"F";977
"2044";96;"M";361
"2044";96;"F";886
"2044";97;"M";266
"2044";97;"F";655
"2044";98;"M";147
"2044";98;"F";421
"2044";99;"M";278
"2044";99;"F";981
"2045";0;"M";3625
"2045";0;"F";3448
"2045";1;"M";3772
"2045";1;"F";3554
"2045";2;"M";3894
"2045";2;"F";3662
"2045";3;"M";3978
"2045";3;"F";3698
"2045";4;"M";4022
"2045";4;"F";3746
"2045";5;"M";4058
"2045";5;"F";3782
"2045";6;"M";4127
"2045";6;"F";3847
"2045";7;"M";4164
"2045";7;"F";3852
"2045";8;"M";4232
"2045";8;"F";3914
"2045";9;"M";4300
"2045";9;"F";3958
"2045";10;"M";4368
"2045";10;"F";4015
"2045";11;"M";4452
"2045";11;"F";4075
"2045";12;"M";4505
"2045";12;"F";4132
"2045";13;"M";4600
"2045";13;"F";4200
"2045";14;"M";4664
"2045";14;"F";4243
"2045";15;"M";4713
"2045";15;"F";4262
"2045";16;"M";4780
"2045";16;"F";4244
"2045";17;"M";4765
"2045";17;"F";4205
"2045";18;"M";4137
"2045";18;"F";3488
"2045";19;"M";3866
"2045";19;"F";3179
"2045";20;"M";3627
"2045";20;"F";2897
"2045";21;"M";3390
"2045";21;"F";2655
"2045";22;"M";3270
"2045";22;"F";2506
"2045";23;"M";3127
"2045";23;"F";2415
"2045";24;"M";3104
"2045";24;"F";2496
"2045";25;"M";3211
"2045";25;"F";2673
"2045";26;"M";3311
"2045";26;"F";2806
"2045";27;"M";3411
"2045";27;"F";2947
"2045";28;"M";3574
"2045";28;"F";3156
"2045";29;"M";3742
"2045";29;"F";3404
"2045";30;"M";3923
"2045";30;"F";3680
"2045";31;"M";4051
"2045";31;"F";3794
"2045";32;"M";4250
"2045";32;"F";3949
"2045";33;"M";4334
"2045";33;"F";4115
"2045";34;"M";4556
"2045";34;"F";4389
"2045";35;"M";4584
"2045";35;"F";4390
"2045";36;"M";4674
"2045";36;"F";4487
"2045";37;"M";4666
"2045";37;"F";4526
"2045";38;"M";4790
"2045";38;"F";4657
"2045";39;"M";4693
"2045";39;"F";4545
"2045";40;"M";4729
"2045";40;"F";4528
"2045";41;"M";4717
"2045";41;"F";4540
"2045";42;"M";4724
"2045";42;"F";4563
"2045";43;"M";4763
"2045";43;"F";4600
"2045";44;"M";4929
"2045";44;"F";4675
"2045";45;"M";4654
"2045";45;"F";4445
"2045";46;"M";4606
"2045";46;"F";4473
"2045";47;"M";4585
"2045";47;"F";4460
"2045";48;"M";4635
"2045";48;"F";4567
"2045";49;"M";4689
"2045";49;"F";4585
"2045";50;"M";4618
"2045";50;"F";4548
"2045";51;"M";4692
"2045";51;"F";4573
"2045";52;"M";4930
"2045";52;"F";4820
"2045";53;"M";5004
"2045";53;"F";4848
"2045";54;"M";5117
"2045";54;"F";4858
"2045";55;"M";5054
"2045";55;"F";4939
"2045";56;"M";5081
"2045";56;"F";4884
"2045";57;"M";4996
"2045";57;"F";4856
"2045";58;"M";5032
"2045";58;"F";4782
"2045";59;"M";4972
"2045";59;"F";4751
"2045";60;"M";4788
"2045";60;"F";4631
"2045";61;"M";4702
"2045";61;"F";4548
"2045";62;"M";4861
"2045";62;"F";4696
"2045";63;"M";4794
"2045";63;"F";4632
"2045";64;"M";4670
"2045";64;"F";4510
"2045";65;"M";4325
"2045";65;"F";4312
"2045";66;"M";4114
"2045";66;"F";4184
"2045";67;"M";4067
"2045";67;"F";4005
"2045";68;"M";3896
"2045";68;"F";4010
"2045";69;"M";3912
"2045";69;"F";3974
"2045";70;"M";4125
"2045";70;"F";4190
"2045";71;"M";4205
"2045";71;"F";4317
"2045";72;"M";4213
"2045";72;"F";4332
"2045";73;"M";4091
"2045";73;"F";4297
"2045";74;"M";3992
"2045";74;"F";4165
"2045";75;"M";3805
"2045";75;"F";4060
"2045";76;"M";3703
"2045";76;"F";3949
"2045";77;"M";3511
"2045";77;"F";3867
"2045";78;"M";3561
"2045";78;"F";3948
"2045";79;"M";3433
"2045";79;"F";3855
"2045";80;"M";3225
"2045";80;"F";3794
"2045";81;"M";3055
"2045";81;"F";3675
"2045";82;"M";2813
"2045";82;"F";3455
"2045";83;"M";2657
"2045";83;"F";3301
"2045";84;"M";2436
"2045";84;"F";3140
"2045";85;"M";2265
"2045";85;"F";2987
"2045";86;"M";1998
"2045";86;"F";2786
"2045";87;"M";1850
"2045";87;"F";2541
"2045";88;"M";1601
"2045";88;"F";2435
"2045";89;"M";1437
"2045";89;"F";2226
"2045";90;"M";1283
"2045";90;"F";1971
"2045";91;"M";1052
"2045";91;"F";1790
"2045";92;"M";914
"2045";92;"F";1569
"2045";93;"M";717
"2045";93;"F";1334
"2045";94;"M";600
"2045";94;"F";1203
"2045";95;"M";485
"2045";95;"F";1000
"2045";96;"M";374
"2045";96;"F";855
"2045";97;"M";278
"2045";97;"F";711
"2045";98;"M";199
"2045";98;"F";530
"2045";99;"M";291
"2045";99;"F";1016
"2046";0;"M";3612
"2046";0;"F";3435
"2046";1;"M";3765
"2046";1;"F";3548
"2046";2;"M";3895
"2046";2;"F";3663
"2046";3;"M";3985
"2046";3;"F";3705
"2046";4;"M";4036
"2046";4;"F";3759
"2046";5;"M";4077
"2046";5;"F";3800
"2046";6;"M";4150
"2046";6;"F";3869
"2046";7;"M";4189
"2046";7;"F";3876
"2046";8;"M";4259
"2046";8;"F";3939
"2046";9;"M";4326
"2046";9;"F";3982
"2046";10;"M";4392
"2046";10;"F";4037
"2046";11;"M";4472
"2046";11;"F";4094
"2046";12;"M";4521
"2046";12;"F";4147
"2046";13;"M";4610
"2046";13;"F";4210
"2046";14;"M";4668
"2046";14;"F";4247
"2046";15;"M";4739
"2046";15;"F";4283
"2046";16;"M";4793
"2046";16;"F";4252
"2046";17;"M";4766
"2046";17;"F";4202
"2046";18;"M";4125
"2046";18;"F";3474
"2046";19;"M";3843
"2046";19;"F";3155
"2046";20;"M";3594
"2046";20;"F";2865
"2046";21;"M";3353
"2046";21;"F";2619
"2046";22;"M";3234
"2046";22;"F";2474
"2046";23;"M";3097
"2046";23;"F";2388
"2046";24;"M";3017
"2046";24;"F";2410
"2046";25;"M";3104
"2046";25;"F";2574
"2046";26;"M";3252
"2046";26;"F";2766
"2046";27;"M";3333
"2046";27;"F";2891
"2046";28;"M";3534
"2046";28;"F";3125
"2046";29;"M";3672
"2046";29;"F";3354
"2046";30;"M";3882
"2046";30;"F";3584
"2046";31;"M";4071
"2046";31;"F";3829
"2046";32;"M";4203
"2046";32;"F";3924
"2046";33;"M";4396
"2046";33;"F";4118
"2046";34;"M";4491
"2046";34;"F";4313
"2046";35;"M";4680
"2046";35;"F";4511
"2046";36;"M";4681
"2046";36;"F";4523
"2046";37;"M";4804
"2046";37;"F";4597
"2046";38;"M";4776
"2046";38;"F";4623
"2046";39;"M";4851
"2046";39;"F";4696
"2046";40;"M";4780
"2046";40;"F";4559
"2046";41;"M";4793
"2046";41;"F";4601
"2046";42;"M";4768
"2046";42;"F";4568
"2046";43;"M";4789
"2046";43;"F";4578
"2046";44;"M";4829
"2046";44;"F";4587
"2046";45;"M";4971
"2046";45;"F";4671
"2046";46;"M";4670
"2046";46;"F";4443
"2046";47;"M";4605
"2046";47;"F";4464
"2046";48;"M";4568
"2046";48;"F";4425
"2046";49;"M";4637
"2046";49;"F";4535
"2046";50;"M";4713
"2046";50;"F";4577
"2046";51;"M";4601
"2046";51;"F";4525
"2046";52;"M";4696
"2046";52;"F";4538
"2046";53;"M";4911
"2046";53;"F";4796
"2046";54;"M";5001
"2046";54;"F";4816
"2046";55;"M";5110
"2046";55;"F";4841
"2046";56;"M";5029
"2046";56;"F";4914
"2046";57;"M";5049
"2046";57;"F";4875
"2046";58;"M";4991
"2046";58;"F";4867
"2046";59;"M";5009
"2046";59;"F";4785
"2046";60;"M";4945
"2046";60;"F";4744
"2046";61;"M";4773
"2046";61;"F";4643
"2046";62;"M";4664
"2046";62;"F";4540
"2046";63;"M";4821
"2046";63;"F";4660
"2046";64;"M";4756
"2046";64;"F";4614
"2046";65;"M";4613
"2046";65;"F";4507
"2046";66;"M";4286
"2046";66;"F";4293
"2046";67;"M";4082
"2046";67;"F";4158
"2046";68;"M";4035
"2046";68;"F";3993
"2046";69;"M";3835
"2046";69;"F";3976
"2046";70;"M";3875
"2046";70;"F";3944
"2046";71;"M";4088
"2046";71;"F";4154
"2046";72;"M";4146
"2046";72;"F";4271
"2046";73;"M";4144
"2046";73;"F";4295
"2046";74;"M";4048
"2046";74;"F";4255
"2046";75;"M";3922
"2046";75;"F";4108
"2046";76;"M";3729
"2046";76;"F";4022
"2046";77;"M";3607
"2046";77;"F";3912
"2046";78;"M";3440
"2046";78;"F";3823
"2046";79;"M";3485
"2046";79;"F";3897
"2046";80;"M";3328
"2046";80;"F";3763
"2046";81;"M";3124
"2046";81;"F";3724
"2046";82;"M";2943
"2046";82;"F";3600
"2046";83;"M";2690
"2046";83;"F";3334
"2046";84;"M";2535
"2046";84;"F";3201
"2046";85;"M";2310
"2046";85;"F";3015
"2046";86;"M";2124
"2046";86;"F";2856
"2046";87;"M";1854
"2046";87;"F";2664
"2046";88;"M";1695
"2046";88;"F";2385
"2046";89;"M";1444
"2046";89;"F";2284
"2046";90;"M";1288
"2046";90;"F";2049
"2046";91;"M";1118
"2046";91;"F";1791
"2046";92;"M";897
"2046";92;"F";1580
"2046";93;"M";743
"2046";93;"F";1375
"2046";94;"M";580
"2046";94;"F";1160
"2046";95;"M";489
"2046";95;"F";1015
"2046";96;"M";386
"2046";96;"F";874
"2046";97;"M";289
"2046";97;"F";687
"2046";98;"M";209
"2046";98;"F";574
"2046";99;"M";337
"2046";99;"F";1121
"2047";0;"M";3592
"2047";0;"F";3416
"2047";1;"M";3752
"2047";1;"F";3535
"2047";2;"M";3889
"2047";2;"F";3657
"2047";3;"M";3986
"2047";3;"F";3706
"2047";4;"M";4043
"2047";4;"F";3766
"2047";5;"M";4091
"2047";5;"F";3813
"2047";6;"M";4170
"2047";6;"F";3888
"2047";7;"M";4213
"2047";7;"F";3898
"2047";8;"M";4284
"2047";8;"F";3963
"2047";9;"M";4353
"2047";9;"F";4007
"2047";10;"M";4418
"2047";10;"F";4061
"2047";11;"M";4496
"2047";11;"F";4116
"2047";12;"M";4542
"2047";12;"F";4167
"2047";13;"M";4626
"2047";13;"F";4225
"2047";14;"M";4679
"2047";14;"F";4257
"2047";15;"M";4743
"2047";15;"F";4287
"2047";16;"M";4820
"2047";16;"F";4274
"2047";17;"M";4780
"2047";17;"F";4211
"2047";18;"M";4126
"2047";18;"F";3472
"2047";19;"M";3832
"2047";19;"F";3143
"2047";20;"M";3573
"2047";20;"F";2843
"2047";21;"M";3322
"2047";21;"F";2589
"2047";22;"M";3198
"2047";22;"F";2439
"2047";23;"M";3063
"2047";23;"F";2357
"2047";24;"M";2988
"2047";24;"F";2384
"2047";25;"M";3017
"2047";25;"F";2487
"2047";26;"M";3143
"2047";26;"F";2664
"2047";27;"M";3274
"2047";27;"F";2851
"2047";28;"M";3456
"2047";28;"F";3066
"2047";29;"M";3628
"2047";29;"F";3322
"2047";30;"M";3809
"2047";30;"F";3533
"2047";31;"M";4027
"2047";31;"F";3731
"2047";32;"M";4220
"2047";32;"F";3959
"2047";33;"M";4347
"2047";33;"F";4092
"2047";34;"M";4553
"2047";34;"F";4316
"2047";35;"M";4613
"2047";35;"F";4435
"2047";36;"M";4778
"2047";36;"F";4645
"2047";37;"M";4811
"2047";37;"F";4632
"2047";38;"M";4916
"2047";38;"F";4695
"2047";39;"M";4835
"2047";39;"F";4662
"2047";40;"M";4939
"2047";40;"F";4710
"2047";41;"M";4845
"2047";41;"F";4632
"2047";42;"M";4845
"2047";42;"F";4629
"2047";43;"M";4833
"2047";43;"F";4583
"2047";44;"M";4854
"2047";44;"F";4565
"2047";45;"M";4870
"2047";45;"F";4584
"2047";46;"M";4987
"2047";46;"F";4669
"2047";47;"M";4668
"2047";47;"F";4435
"2047";48;"M";4589
"2047";48;"F";4431
"2047";49;"M";4571
"2047";49;"F";4395
"2047";50;"M";4662
"2047";50;"F";4528
"2047";51;"M";4697
"2047";51;"F";4553
"2047";52;"M";4606
"2047";52;"F";4491
"2047";53;"M";4679
"2047";53;"F";4517
"2047";54;"M";4909
"2047";54;"F";4765
"2047";55;"M";4996
"2047";55;"F";4800
"2047";56;"M";5085
"2047";56;"F";4817
"2047";57;"M";4998
"2047";57;"F";4905
"2047";58;"M";5045
"2047";58;"F";4886
"2047";59;"M";4968
"2047";59;"F";4869
"2047";60;"M";4982
"2047";60;"F";4778
"2047";61;"M";4929
"2047";61;"F";4757
"2047";62;"M";4734
"2047";62;"F";4636
"2047";63;"M";4626
"2047";63;"F";4506
"2047";64;"M";4782
"2047";64;"F";4641
"2047";65;"M";4696
"2047";65;"F";4609
"2047";66;"M";4571
"2047";66;"F";4488
"2047";67;"M";4253
"2047";67;"F";4267
"2047";68;"M";4051
"2047";68;"F";4144
"2047";69;"M";3973
"2047";69;"F";3960
"2047";70;"M";3799
"2047";70;"F";3946
"2047";71;"M";3842
"2047";71;"F";3911
"2047";72;"M";4031
"2047";72;"F";4111
"2047";73;"M";4079
"2047";73;"F";4235
"2047";74;"M";4101
"2047";74;"F";4252
"2047";75;"M";3979
"2047";75;"F";4197
"2047";76;"M";3845
"2047";76;"F";4071
"2047";77;"M";3634
"2047";77;"F";3985
"2047";78;"M";3536
"2047";78;"F";3868
"2047";79;"M";3368
"2047";79;"F";3775
"2047";80;"M";3379
"2047";80;"F";3806
"2047";81;"M";3225
"2047";81;"F";3695
"2047";82;"M";3012
"2047";82;"F";3650
"2047";83;"M";2817
"2047";83;"F";3477
"2047";84;"M";2568
"2047";84;"F";3235
"2047";85;"M";2405
"2047";85;"F";3075
"2047";86;"M";2169
"2047";86;"F";2885
"2047";87;"M";1973
"2047";87;"F";2733
"2047";88;"M";1700
"2047";88;"F";2501
"2047";89;"M";1530
"2047";89;"F";2240
"2047";90;"M";1296
"2047";90;"F";2103
"2047";91;"M";1123
"2047";91;"F";1861
"2047";92;"M";954
"2047";92;"F";1582
"2047";93;"M";730
"2047";93;"F";1384
"2047";94;"M";602
"2047";94;"F";1196
"2047";95;"M";474
"2047";95;"F";978
"2047";96;"M";390
"2047";96;"F";887
"2047";97;"M";298
"2047";97;"F";703
"2047";98;"M";217
"2047";98;"F";555
"2047";99;"M";377
"2047";99;"F";1233
"2048";0;"M";3566
"2048";0;"F";3392
"2048";1;"M";3732
"2048";1;"F";3516
"2048";2;"M";3876
"2048";2;"F";3644
"2048";3;"M";3980
"2048";3;"F";3699
"2048";4;"M";4044
"2048";4;"F";3767
"2048";5;"M";4098
"2048";5;"F";3820
"2048";6;"M";4184
"2048";6;"F";3901
"2048";7;"M";4232
"2048";7;"F";3916
"2048";8;"M";4308
"2048";8;"F";3984
"2048";9;"M";4378
"2048";9;"F";4030
"2048";10;"M";4444
"2048";10;"F";4086
"2048";11;"M";4522
"2048";11;"F";4140
"2048";12;"M";4566
"2048";12;"F";4189
"2048";13;"M";4646
"2048";13;"F";4244
"2048";14;"M";4695
"2048";14;"F";4271
"2048";15;"M";4754
"2048";15;"F";4297
"2048";16;"M";4824
"2048";16;"F";4278
"2048";17;"M";4806
"2048";17;"F";4232
"2048";18;"M";4139
"2048";18;"F";3479
"2048";19;"M";3834
"2048";19;"F";3141
"2048";20;"M";3563
"2048";20;"F";2831
"2048";21;"M";3302
"2048";21;"F";2569
"2048";22;"M";3168
"2048";22;"F";2411
"2048";23;"M";3028
"2048";23;"F";2324
"2048";24;"M";2956
"2048";24;"F";2355
"2048";25;"M";2990
"2048";25;"F";2462
"2048";26;"M";3057
"2048";26;"F";2576
"2048";27;"M";3167
"2048";27;"F";2748
"2048";28;"M";3396
"2048";28;"F";3026
"2048";29;"M";3550
"2048";29;"F";3260
"2048";30;"M";3762
"2048";30;"F";3499
"2048";31;"M";3953
"2048";31;"F";3677
"2048";32;"M";4175
"2048";32;"F";3859
"2048";33;"M";4363
"2048";33;"F";4128
"2048";34;"M";4502
"2048";34;"F";4289
"2048";35;"M";4676
"2048";35;"F";4436
"2048";36;"M";4709
"2048";36;"F";4568
"2048";37;"M";4910
"2048";37;"F";4756
"2048";38;"M";4922
"2048";38;"F";4730
"2048";39;"M";4976
"2048";39;"F";4733
"2048";40;"M";4923
"2048";40;"F";4675
"2048";41;"M";5005
"2048";41;"F";4785
"2048";42;"M";4898
"2048";42;"F";4660
"2048";43;"M";4911
"2048";43;"F";4643
"2048";44;"M";4898
"2048";44;"F";4570
"2048";45;"M";4894
"2048";45;"F";4562
"2048";46;"M";4886
"2048";46;"F";4582
"2048";47;"M";4984
"2048";47;"F";4660
"2048";48;"M";4652
"2048";48;"F";4402
"2048";49;"M";4592
"2048";49;"F";4401
"2048";50;"M";4596
"2048";50;"F";4388
"2048";51;"M";4648
"2048";51;"F";4505
"2048";52;"M";4703
"2048";52;"F";4520
"2048";53;"M";4591
"2048";53;"F";4472
"2048";54;"M";4678
"2048";54;"F";4489
"2048";55;"M";4904
"2048";55;"F";4748
"2048";56;"M";4972
"2048";56;"F";4776
"2048";57;"M";5055
"2048";57;"F";4810
"2048";58;"M";4994
"2048";58;"F";4916
"2048";59;"M";5023
"2048";59;"F";4888
"2048";60;"M";4942
"2048";60;"F";4861
"2048";61;"M";4967
"2048";61;"F";4792
"2048";62;"M";4889
"2048";62;"F";4749
"2048";63;"M";4697
"2048";63;"F";4601
"2048";64;"M";4589
"2048";64;"F";4487
"2048";65;"M";4722
"2048";65;"F";4635
"2048";66;"M";4653
"2048";66;"F";4588
"2048";67;"M";4536
